identifier,latitude_start,longitude_start,routeName,latitude_end,longitude_end,,Lat_Difference,Lon_Difference,Sum
3210,49.28007173,-123.0617238,Lakewood,49.28065637,-123.0617123,Lakewood,584.6387572,11.499038,596.1377952
1476,49.27373454,-123.0618047,Lakewood,49.27431918,-123.0617933,Lakewood,584.6393978,11.47605701,596.1154548
1462,49.26554958,-123.0619633,Lakewood,49.26613422,-123.0619518,Lakewood,584.6402358,11.45588101,596.0961168
1467,49.26847279,-123.0619076,Lakewood,49.26905742,-123.0618961,Lakewood,584.6399327,11.455809,596.0957417
1148,49.25948173,-123.0620779,BC Parkway,49.25889709,-123.0620893,BC Parkway,584.6409229,11.45155001,596.0924729
1491,49.26140056,-123.0736494,Mosaic,49.26081592,-123.0736608,Mosaic,584.6418845,11.434851,596.0767355
1461,49.26496494,-123.0619747,Lakewood,49.26554958,-123.0619633,Lakewood,584.6402844,11.433624,596.0739084
1533,49.26578861,-123.0735652,Mosaic,49.26520397,-123.0735766,Mosaic,584.6414081,11.40106501,596.0424731
1470,49.27022671,-123.0618745,Lakewood,49.27081136,-123.0618631,Lakewood,584.6486994,11.36859801,596.0172974
1496,49.25847736,-123.0737072,Mosaic,49.25789272,-123.0737185,Mosaic,584.6421492,11.374436,596.0165852
3030,49.23520313,-123.1853306,Dunbar,49.23461848,-123.1853419,Dunbar,584.6468808,11.369346,596.0162268
1469,49.26964207,-123.0618858,Lakewood,49.27022671,-123.0618745,Lakewood,584.6397529,11.346352,595.9861049
1522,49.27221967,-123.0734422,Mosaic,49.27163503,-123.0734535,Mosaic,584.6406978,11.332433,595.9731308
4577,49.27570345,-123.0493645,Sunrise,49.27511881,-123.0493758,Sunrise,584.6379398,11.32493,595.9628698
1488,49.26218438,-123.0736337,Mosaic,49.26159974,-123.0736451,Mosaic,584.6417238,11.31013499,595.9518588
1524,49.27105038,-123.0734646,Mosaic,49.27046574,-123.0734759,Mosaic,584.6408046,11.309922,595.9507266
3033,49.2334492,-123.1853645,Dunbar,49.23286455,-123.1853758,Dunbar,584.6469558,11.30266801,595.9496238
3032,49.23403384,-123.1853532,Dunbar,49.2334492,-123.1853645,Dunbar,584.6378871,11.29470699,595.9325941
3031,49.23461848,-123.1853419,Dunbar,49.23403384,-123.1853532,Dunbar,584.6467957,11.278437,595.9252327
1526,49.2698811,-123.073487,Mosaic,49.26929646,-123.0734983,Mosaic,584.6408677,11.21867901,595.8595467
5735,49.23419696,-123.0516994,Wales-Duchess,49.23361232,-123.0516882,Wales-Duchess,584.641303,11.21455199,595.855855
1474,49.27256526,-123.0618278,Lakewood,49.2731499,-123.0618165,Lakewood,584.6393791,11.21432899,595.8537081
1149,49.25889709,-123.0620893,BC Parkway,49.25831244,-123.0621005,BC Parkway,584.6408549,11.21215699,595.8530119
1478,49.27490381,-123.0617813,Lakewood,49.27548845,-123.0617701,Lakewood,584.6391327,11.207132,595.8462647
1532,49.26637325,-123.0735539,Mosaic,49.26578861,-123.0735652,Mosaic,584.6412224,11.204769,595.8459914
1473,49.27198062,-123.061839,Lakewood,49.27256526,-123.0618278,Lakewood,584.6394299,11.196198,595.8356279
3027,49.23585334,-123.1853181,Dunbar,49.2352687,-123.1853293,Dunbar,584.6375343,11.192451,595.8299853
1463,49.26613422,-123.0619518,Lakewood,49.26671886,-123.0619406,Lakewood,584.6400293,11.183985,595.8240143
1529,49.26812718,-123.073521,Mosaic,49.26754253,-123.0735321,Mosaic,584.6500067,11.15878301,595.8087897
1525,49.27046574,-123.0734759,Mosaic,49.2698811,-123.073487,Mosaic,584.6407725,11.16394999,595.8047225
1494,49.25964664,-123.0736844,Mosaic,49.259062,-123.0736956,Mosaic,584.6418819,11.14544401,595.7873259
1466,49.26788815,-123.0619187,Lakewood,49.26847279,-123.0619076,Lakewood,584.639823,11.13801601,595.777839
2445,49.26219162,-123.0658964,10th Ave,49.26160698,-123.0659076,10th Ave,584.6408499,11.132157,595.7730069
2248,49.26520195,-123.0851811,Off-Broadway,49.26461731,-123.0851922,Off-Broadway,584.6424304,11.119379,595.7618094
1452,49.26321102,-123.0620081,Lakewood,49.26262637,-123.0620192,Lakewood,584.6493371,11.088961,595.7382981
1487,49.26276902,-123.0736227,Mosaic,49.26218438,-123.0736337,Mosaic,584.6415257,11.094608,595.7361337
5730,49.23712022,-123.0517512,Wales-Duchess,49.23653557,-123.0517401,Wales-Duchess,584.6500625,11.066127,595.7161895
5731,49.23653557,-123.0517401,Wales-Duchess,49.23595092,-123.051729,Wales-Duchess,584.6501231,11.065859,595.7159821
1483,49.26510758,-123.0735784,Mosaic,49.26452294,-123.0735894,Mosaic,584.6412675,11.06950999,595.7107775
1530,49.26754253,-123.0735321,Mosaic,49.26695789,-123.0735432,Mosaic,584.6410141,11.06782,595.7088341
1458,49.26321102,-123.0620081,Lakewood,49.26379566,-123.061997,Lakewood,584.6402696,11.06723501,595.7075046
1454,49.26204173,-123.0620302,Lakewood,49.26145709,-123.0620413,Lakewood,584.6404464,11.058224,595.6986704
1455,49.26145709,-123.0620413,Lakewood,49.26087244,-123.0620523,Lakewood,584.6494815,11.01947601,595.6689575
1523,49.27163503,-123.0734535,Mosaic,49.27105038,-123.0734646,Mosaic,584.6495541,11.018734,595.6682881
4667,49.23351144,-123.0487609,Sunrise,49.23292679,-123.0487719,Sunrise,584.6510377,11.01644999,595.6674877
1465,49.26730351,-123.0619297,Lakewood,49.26788815,-123.0619187,Lakewood,584.6398142,11.008551,595.6483652
1453,49.26262637,-123.0620192,Lakewood,49.26204173,-123.0620302,Lakewood,584.6403558,11.00212799,595.6424838
4663,49.23584854,-123.0488421,Sunrise,49.2352639,-123.0488311,Sunrise,584.6415012,10.995772,595.6372732
1412,49.25820092,-123.203201,,49.25761696,-123.2031894,,583.9672264,11.66012399,595.6273504
1527,49.26929646,-123.0734983,Mosaic,49.26871182,-123.0735092,Mosaic,584.6407193,10.889891,595.5306103
1464,49.26671886,-123.0619406,Lakewood,49.26730351,-123.0619297,Lakewood,584.6488012,10.880452,595.5292532
5181,49.26289256,-123.0813585,Windsor,49.26230792,-123.0813694,Windsor,584.6421193,10.878173,595.5202923
5737,49.23302768,-123.0516765,Wales-Duchess,49.23244303,-123.0516657,Wales-Duchess,584.6505837,10.847265,595.4978487
2886,49.21105117,-123.0739504,E Kent,49.21046651,-123.0739612,E Kent,584.6556454,10.828572,595.4842174
2887,49.21046651,-123.0739612,E Kent,49.20988187,-123.0739721,E Kent,584.6467105,10.828337,595.4750475
5729,49.23770486,-123.0517619,Wales-Duchess,49.23712022,-123.0517512,Wales-Duchess,584.6411329,10.78476599,595.4258989
2257,49.26638402,-123.099393,Off-Broadway,49.2663732,-123.0988084,Off-Broadway,10.82354689,584.598045,595.4215919
1531,49.26695789,-123.0735432,Mosaic,49.26637325,-123.0735539,Mosaic,584.6408804,10.762419,595.4032994
3216,49.28357949,-123.0616579,Lakewood,49.28416413,-123.0616471,Lakewood,584.6469752,10.72369099,595.3706662
1147,49.26006638,-123.0620671,BC Parkway,49.25948173,-123.0620779,BC Parkway,584.6494612,10.71377099,595.3632322
1146,49.26065103,-123.0620565,BC Parkway,49.26006638,-123.0620671,BC Parkway,584.6493787,10.672787,595.3221657
3215,49.28299485,-123.0616685,Lakewood,49.28357949,-123.0616579,Lakewood,584.6379846,10.61895401,595.2569386
3026,49.23643799,-123.1853075,Dunbar,49.23585334,-123.1853181,Dunbar,584.6544928,10.586827,595.2413198
5727,49.23887416,-123.0517831,Wales-Duchess,49.23828951,-123.0517725,Wales-Duchess,584.6500993,10.57922701,595.2293263
5728,49.23828951,-123.0517725,Wales-Duchess,49.23770486,-123.0517619,Wales-Duchess,584.6501604,10.577598,595.2277584
1030,49.25751106,-123.073726,Dumfries,49.2569264,-123.0737364,Dumfries,584.6506716,10.47659001,595.1272616
3217,49.28416413,-123.0616471,Lakewood,49.28474878,-123.0616367,Lakewood,584.6467667,10.446178,595.0929447
4082,49.25233078,-123.152804,Arbutus Greenway,49.25174618,-123.1528145,Arbutus Greenway,584.6046282,10.47351199,595.0781402
4591,49.26751828,-123.0494947,Sunrise,49.26693363,-123.0495051,Sunrise,584.6473876,10.407503,595.0548906
1612,49.2596406,-123.2031651,Ridgeway,49.25919318,-123.2030175,Ridgeway,447.4235754,147.601891,595.0254664
4670,49.23175752,-123.0487953,Sunrise,49.23117287,-123.0488056,Sunrise,584.6509377,10.349493,595.0004307
1468,49.26905742,-123.0618961,Lakewood,49.26964207,-123.0618858,Lakewood,584.6482636,10.328866,594.9771296
4616,49.2529016,-123.0495772,Sunrise,49.25231696,-123.0495875,Sunrise,584.6488352,10.297773,594.9466082
4780,49.20772733,-123.1242221,Heather,49.20715208,-123.1242417,Heather,575.2522832,19.69051,594.9427932
4579,49.27453416,-123.0493859,Sunrise,49.27394951,-123.0493961,Sunrise,584.6555651,10.18748399,594.8430491
4957,49.28481887,-123.0616354,Lakewood,49.28540352,-123.0616252,Lakewood,584.6465511,10.16868401,594.8152351
4596,49.26459499,-123.0495367,Sunrise,49.26401035,-123.0495469,Sunrise,584.6475811,10.156263,594.8038441
4578,49.27511881,-123.0493758,Sunrise,49.27453416,-123.0493859,Sunrise,584.6464796,10.11761501,594.7640946
5734,49.23478161,-123.0517095,Wales-Duchess,49.23419696,-123.0516994,Wales-Duchess,584.6507339,10.10628601,594.7570199
1873,49.28681534,-123.0331933,Hastings Park,49.28704924,-123.0335542,Hastings Park,233.8960671,360.852005,594.7480721
5741,49.23068906,-123.0516364,Wales-Duchess,49.23010441,-123.0516263,Wales-Duchess,584.6511731,10.06884,594.7200131
4617,49.25231696,-123.0495875,Sunrise,49.25173231,-123.0495975,Sunrise,584.6487686,10.00209799,594.6508666
4580,49.27394951,-123.0493961,Sunrise,49.27336486,-123.0494061,Sunrise,584.6465414,9.979672996,594.6262144
4583,49.27219553,-123.0494224,Sunrise,49.27161089,-123.0494324,Sunrise,584.6467177,9.969399997,594.6161177
1459,49.26379566,-123.061997,Lakewood,49.2643803,-123.0619871,Lakewood,584.6486064,9.952775002,594.6013814
4595,49.26517964,-123.0495268,Sunrise,49.26459499,-123.0495367,Sunrise,584.6474319,9.948948005,594.5963799
4618,49.25173231,-123.0495975,Sunrise,49.25114765,-123.0496075,Sunrise,584.6577964,9.937273006,594.5950694
5739,49.23185837,-123.0516559,Wales-Duchess,49.23127372,-123.051646,Wales-Duchess,584.6511131,9.933334994,594.5844481
5732,49.23595092,-123.051729,Wales-Duchess,49.23536627,-123.0517192,Wales-Duchess,584.6507243,9.858131008,594.5088553
3108,49.23314602,-123.1056548,Ontario,49.23256136,-123.1056646,Ontario,584.655523,9.822975002,594.478498
5738,49.23244303,-123.0516657,Wales-Duchess,49.23185837,-123.0516559,Wales-Duchess,584.660121,9.770125999,594.430247
4576,49.2762881,-123.0493547,Sunrise,49.27570345,-123.0493645,Sunrise,584.6551927,9.740015003,594.3952077
1537,49.27613424,-123.0744253,Mosaic,49.2755496,-123.074435,Mosaic,584.6393707,9.737897997,594.3772687
4593,49.26634898,-123.0495147,Sunrise,49.26576433,-123.0495244,Sunrise,584.6472077,9.706024997,594.3532327
1480,49.27607309,-123.0617583,Lakewood,49.27665774,-123.0617486,Lakewood,584.6471775,9.655470009,594.3026475
5733,49.23536627,-123.0517192,Wales-Duchess,49.23478161,-123.0517095,Wales-Duchess,584.6598777,9.639489988,594.2993677
5742,49.23010441,-123.0516263,Wales-Duchess,49.22951975,-123.0516167,Wales-Duchess,584.6604283,9.622213,594.2826413
4709,49.21252394,-123.0551106,Sunrise,49.21193956,-123.0551204,Sunrise,584.3833828,9.871917996,594.2553008
4597,49.26401035,-123.0495469,Sunrise,49.26342569,-123.0495565,Sunrise,584.6563937,9.589743001,594.2461367
3209,49.27948707,-123.0617334,Lakewood,49.28007173,-123.0617238,Lakewood,584.6557812,9.576637012,594.2324182
4592,49.26693363,-123.0495051,Sunrise,49.26634898,-123.0495147,Sunrise,584.6560862,9.574282004,594.2303682
5740,49.23127372,-123.051646,Wales-Duchess,49.23068906,-123.0516364,Wales-Duchess,584.6603345,9.562247001,594.2225815
4585,49.27102623,-123.0494414,Sunrise,49.27044157,-123.0494505,Sunrise,584.6644538,9.093279004,593.7577328
4586,49.27044157,-123.0494505,Sunrise,49.26985691,-123.0494596,Sunrise,584.6555163,9.087581006,593.7430973
4589,49.26868759,-123.0494771,Sunrise,49.26810294,-123.0494861,Sunrise,584.6466938,9.069100003,593.7157938
4575,49.27687276,-123.0493457,Sunrise,49.2762881,-123.0493547,Sunrise,584.6548324,9.037702,593.6925344
4584,49.27161089,-123.0494324,Sunrise,49.27102623,-123.0494414,Sunrise,584.6553697,9.026138997,593.6815087
1513,49.28183961,-123.0741036,Mosaic,49.2812554,-123.0741131,Mosaic,584.2157987,9.440894004,593.6566927
4587,49.26985691,-123.0494596,Sunrise,49.26927226,-123.0494685,Sunrise,584.6554971,8.901796988,593.5572941
199,49.27664891,-123.1344821,Beach,49.27635482,-123.1341827,Beach,294.0913322,299.448218,593.5395502
1330,49.2494902,-123.1852061,Dunbar,49.24890556,-123.1851973,Dunbar,584.6400245,8.826332007,593.4663565
4582,49.2727802,-123.0494138,Sunrise,49.27219553,-123.0494224,Sunrise,584.6640765,8.633389001,593.2974655
4697,49.21787531,-123.0505586,Sunrise,49.21729071,-123.0505672,Sunrise,584.5977838,8.624606011,593.2223898
4588,49.26927226,-123.0494685,Sunrise,49.26868759,-123.0494771,Sunrise,584.6644004,8.546935007,593.2113354
4590,49.26810294,-123.0494861,Sunrise,49.26751828,-123.0494947,Sunrise,584.6645206,8.546535,593.2110556
2417,49.26566444,-123.2145738,Off-Broadway,49.26568254,-123.2151488,Off-Broadway,18.10851121,574.992511,593.1010222
5196,49.24685428,-123.0839129,Windsor,49.24743894,-123.0839045,Windsor,584.6601467,8.426677994,593.0868247
2778,49.23044471,-123.175852,Balaclava,49.22986005,-123.17586,Balaclava,584.659288,8.025797996,592.685086
2779,49.22986005,-123.17586,Balaclava,49.22927538,-123.175868,Balaclava,584.668322,8.011859009,592.680181
2777,49.23102938,-123.1758441,Balaclava,49.23044471,-123.175852,Balaclava,584.6680519,7.913304998,592.5813569
1077,49.27279936,-123.1597058,Seaside,49.27337356,-123.1597242,Seaside,574.2008506,18.33952,592.5403706
4970,49.23659256,-123.0620877,Gladstone,49.23600789,-123.0620956,Gladstone,584.6683094,7.862389992,592.5306994
4969,49.23717723,-123.0620799,Gladstone,49.23659256,-123.0620877,Gladstone,584.6682339,7.833721,592.5019549
4581,49.27336486,-123.0494061,Sunrise,49.2727802,-123.0494138,Sunrise,584.6636372,7.746885004,592.4105222
1486,49.26335369,-123.073615,Mosaic,49.26276902,-123.0736227,Mosaic,584.6662643,7.662811996,592.3290763
1035,49.2181081,-123.0740279,Dumfries,49.21752343,-123.0740354,Dumfries,584.6707921,7.500485992,592.1712781
1539,49.27496498,-123.0744484,Mosaic,49.27438031,-123.0744559,Mosaic,584.6650293,7.491011999,592.1560413
3208,49.27890242,-123.0617408,Lakewood,49.27948707,-123.0617334,Lakewood,584.6547165,7.471467001,592.1261835
5197,49.24743894,-123.0839045,Windsor,49.24802361,-123.0838971,Windsor,584.6683705,7.447171001,592.1155415
1303,49.24324797,-123.185252,Dunbar,49.24266329,-123.1852595,Dunbar,584.6756918,7.413590993,592.0892828
1520,49.27338892,-123.0734219,Mosaic,49.27280428,-123.0734293,Mosaic,584.6381037,7.441103008,592.0792067
5169,49.26776705,-123.1479777,Cypress,49.26719661,-123.1479992,Cypress,570.4403625,21.55986699,592.0002295
4968,49.2377619,-123.0620726,Gladstone,49.23717723,-123.0620799,Gladstone,584.6679038,7.331109003,591.9990128
1302,49.24383263,-123.1852448,Dunbar,49.24324797,-123.185252,Dunbar,584.666432,7.286008,591.95244
1597,49.23402631,-123.0588669,Ridgeway,49.23461098,-123.0588598,Ridgeway,584.6678995,7.103483,591.7713825
2763,49.23474448,-123.1730444,Balaclava,49.23415981,-123.1730515,Balaclava,584.6661246,7.015497999,591.6816226
3023,49.25681409,-123.1851238,Dunbar,49.25622942,-123.1851308,Dunbar,584.6645799,6.959099011,591.6236789
1536,49.27671891,-123.0744183,Mosaic,49.27613424,-123.0744253,Mosaic,584.6734911,6.943047993,591.6165391
812,49.23856373,-123.1819936,Midtown,49.23797905,-123.1820004,Midtown,584.6750661,6.856677004,591.5317431
1301,49.24441731,-123.1852379,Dunbar,49.24383263,-123.1852448,Dunbar,584.6746405,6.832731998,591.5073725
5290,49.21899912,-123.0739756,Dumfries,49.21841444,-123.0739824,Dumfries,584.6792442,6.799502998,591.4787472
2766,49.23299046,-123.1730648,Balaclava,49.23240579,-123.1730716,Balaclava,584.6749717,6.796630998,591.4716027
5198,49.24802361,-123.0838971,Windsor,49.24860828,-123.0838903,Windsor,584.6678397,6.798789002,591.4666287
1599,49.23515815,-123.058797,Ridgeway,49.23574282,-123.0587902,Ridgeway,584.6766142,6.787126992,591.4637412
4720,49.20708637,-123.0568604,Sunrise,49.20650169,-123.0568536,Sunrise,584.6817448,6.750918999,591.4326638
2764,49.23415981,-123.1730515,Balaclava,49.23357513,-123.1730582,Balaclava,584.6747536,6.730980004,591.4057336
2768,49.23182111,-123.1730784,Balaclava,49.23123644,-123.1730851,Balaclava,584.6749881,6.727669998,591.4026581
4721,49.20650169,-123.0568536,Sunrise,49.20591701,-123.0568469,Sunrise,584.6728202,6.728778999,591.4015992
2767,49.23240579,-123.1730716,Balaclava,49.23182111,-123.1730784,Balaclava,584.6749182,6.720941997,591.3958602
110,49.21735728,-123.0800806,Inverness,49.21677261,-123.0800873,Inverness,584.670726,6.710825005,591.381551
2765,49.23357513,-123.1730582,Balaclava,49.23299046,-123.1730648,Balaclava,584.6747062,6.659412009,591.3341182
3212,49.281241,-123.0617002,Lakewood,49.28182566,-123.0616938,Lakewood,584.6629269,6.452036999,591.1149639
2844,49.25249892,-123.175658,Balaclava,49.25191425,-123.1756642,Balaclava,584.6723294,6.255534004,590.9278634
2847,49.2507449,-123.1756766,Balaclava,49.25016022,-123.1756829,Balaclava,584.6814867,6.244122005,590.9256087
2843,49.25308359,-123.1756517,Balaclava,49.25249892,-123.175658,Balaclava,584.6722488,6.241921994,590.9141708
2848,49.25016022,-123.1756829,Balaclava,49.24957555,-123.1756891,Balaclava,584.6725365,6.234406001,590.9069425
1317,49.2512982,-123.1851734,Dunbar,49.25188287,-123.1851671,Dunbar,584.6729148,6.232491998,590.9054068
2845,49.25191425,-123.1756642,Balaclava,49.25132957,-123.1756704,Balaclava,584.6723472,6.227922,590.9002692
2846,49.25132957,-123.1756704,Balaclava,49.2507449,-123.1756766,Balaclava,584.6723524,6.192066991,590.8644194
2815,49.25553552,-123.1743854,Balaclava,49.25612019,-123.1743792,Balaclava,584.6717849,6.188528999,590.8603139
3022,49.25739876,-123.1851176,Dunbar,49.25681409,-123.1851238,Dunbar,584.6722713,6.182741998,590.8550133
4967,49.23834657,-123.0620664,Gladstone,49.2377619,-123.0620726,Gladstone,584.6762171,6.173185,590.8494021
1304,49.24266329,-123.1852595,Dunbar,49.24207862,-123.1852656,Dunbar,584.6736805,6.122010006,590.7956905
4932,49.29160222,-123.0263844,Cassiar,49.29218641,-123.0263778,Cassiar,584.192142,6.583754001,590.775896
2816,49.25612019,-123.1743792,Balaclava,49.25670487,-123.1743731,Balaclava,584.6805607,6.082807005,590.7633677
2817,49.25670487,-123.1743731,Balaclava,49.25728954,-123.174367,Balaclava,584.6715184,6.091209997,590.7627284
1316,49.25071353,-123.1851794,Dunbar,49.2512982,-123.1851734,Dunbar,584.672688,6.053730999,590.726419
1311,49.23857054,-123.1852922,Dunbar,49.23798586,-123.1852983,Dunbar,584.6739762,6.045695997,590.7196722
1595,49.23285695,-123.0588788,Ridgeway,49.23344163,-123.0588729,Ridgeway,584.6854419,5.989155994,590.6745979
3381,49.27154638,-123.1931927,Seaside,49.27176778,-123.193562,Seaside,221.4014759,369.267673,590.6691489
4966,49.23893125,-123.0620604,Gladstone,49.23834657,-123.0620664,Gladstone,584.6760591,5.990611996,590.6666711
1596,49.23344163,-123.0588729,Ridgeway,49.23402631,-123.0588669,Ridgeway,584.6763652,5.946719,590.6230842
1642,49.25595977,-123.1792104,Ridgeway,49.2553751,-123.1792163,Ridgeway,584.6716889,5.934935999,590.6066249
497,49.24687269,-123.0338216,Rupert St,49.24628802,-123.0338275,Rupert St,584.6737327,5.926461,590.6001937
1036,49.21752343,-123.0740354,Dumfries,49.21693875,-123.0740413,Dumfries,584.6788332,5.918416008,590.5972492
2806,49.24319898,-123.1729891,Balaclava,49.24261429,-123.172995,Balaclava,584.681604,5.915181006,590.596785
2805,49.24378365,-123.1729832,Balaclava,49.24319898,-123.1729891,Balaclava,584.6725533,5.918081996,590.5906353
2809,49.24144494,-123.1730068,Balaclava,49.24086027,-123.1730127,Balaclava,584.6727918,5.917595999,590.5903878
2803,49.244953,-123.1729714,Balaclava,49.24436832,-123.1729773,Balaclava,584.6814108,5.905927992,590.5873388
2804,49.24436832,-123.1729773,Balaclava,49.24378365,-123.1729832,Balaclava,584.6724793,5.908586004,590.5810653
4599,49.26284107,-123.0495695,Sunrise,49.26225639,-123.0495754,Sunrise,584.6729224,5.901661993,590.5745844
2808,49.24202962,-123.1730009,Balaclava,49.24144494,-123.1730068,Balaclava,584.6816655,5.876469999,590.5581355
1320,49.25305223,-123.1851554,Dunbar,49.2536369,-123.1851496,Dunbar,584.6721479,5.865961995,590.5381099
